Local time,Open,High,Low,Close,Volume
14.01.2017 18:00:00.000 GMT+0100,84.089,84.089,84.089,84.089,0
14.01.2017 19:00:00.000 GMT+0100,84.089,84.089,84.089,84.089,0
14.01.2017 20:00:00.000 GMT+0100,84.089,84.089,84.089,84.089,0
14.01.2017 21:00:00.000 GMT+0100,84.089,84.089,84.089,84.089,0
14.01.2017 22:00:00.000 GMT+0100,84.089,84.089,84.089,84.089,0
14.01.2017 23:00:00.000 GMT+0100,84.089,84.089,84.089,84.089,0
15.01.2017 00:00:00.000 GMT+0100,84.089,84.089,84.089,84.089,0
15.01.2017 01:00:00.000 GMT+0100,84.089,84.089,84.089,84.089,0
15.01.2017 02:00:00.000 GMT+0100,84.089,84.089,84.089,84.089,0
15.01.2017 03:00:00.000 GMT+0100,84.089,84.089,84.089,84.089,0
15.01.2017 04:00:00.000 GMT+0100,84.089,84.089,84.089,84.089,0
15.01.2017 05:00:00.000 GMT+0100,84.089,84.089,84.089,84.089,0
15.01.2017 06:00:00.000 GMT+0100,84.089,84.089,84.089,84.089,0
15.01.2017 07:00:00.000 GMT+0100,84.089,84.089,84.089,84.089,0
15.01.2017 08:00:00.000 GMT+0100,84.089,84.089,84.089,84.089,0
15.01.2017 09:00:00.000 GMT+0100,84.089,84.089,84.089,84.089,0
15.01.2017 10:00:00.000 GMT+0100,84.089,84.089,84.089,84.089,0
15.01.2017 11:00:00.000 GMT+0100,84.089,84.089,84.089,84.089,0
15.01.2017 12:00:00.000 GMT+0100,84.089,84.089,84.089,84.089,0
15.01.2017 13:00:00.000 GMT+0100,84.089,84.089,84.089,84.089,0
15.01.2017 14:00:00.000 GMT+0100,84.089,84.089,84.089,84.089,0
15.01.2017 15:00:00.000 GMT+0100,84.089,84.089,84.089,84.089,0
15.01.2017 16:00:00.000 GMT+0100,84.089,84.089,84.089,84.089,0
15.01.2017 17:00:00.000 GMT+0100,84.089,84.089,84.089,84.089,0
15.01.2017 18:00:00.000 GMT+0100,84.089,84.089,84.089,84.089,0
15.01.2017 19:00:00.000 GMT+0100,84.089,84.089,84.089,84.089,0
15.01.2017 20:00:00.000 GMT+0100,84.089,84.089,84.089,84.089,0
15.01.2017 21:00:00.000 GMT+0100,84.089,84.089,84.089,84.089,0
15.01.2017 22:00:00.000 GMT+0100,84.089,84.089,84.089,84.089,0
15.01.2017 23:00:00.000 GMT+0100,84.089,84.089,84.089,84.089,0
16.01.2017 00:00:00.000 GMT+0100,84.089,84.089,84.089,84.089,0
16.01.2017 01:00:00.000 GMT+0100,84.089,84.089,84.089,84.089,0
16.01.2017 02:00:00.000 GMT+0100,84.089,84.089,84.089,84.089,0
16.01.2017 03:00:00.000 GMT+0100,84.089,84.089,84.089,84.089,0
16.01.2017 04:00:00.000 GMT+0100,84.089,84.089,84.089,84.089,0
16.01.2017 05:00:00.000 GMT+0100,84.089,84.089,84.089,84.089,0
16.01.2017 06:00:00.000 GMT+0100,84.089,84.089,84.089,84.089,0
16.01.2017 07:00:00.000 GMT+0100,84.089,84.089,84.089,84.089,0
16.01.2017 08:00:00.000 GMT+0100,84.089,84.089,84.089,84.089,0
16.01.2017 09:00:00.000 GMT+0100,83.520,83.980,83.289,83.860,106632911.6821
16.01.2017 10:00:00.000 GMT+0100,83.839,84.200,83.789,84.170,37017433.1665
16.01.2017 11:00:00.000 GMT+0100,84.170,84.279,84.062,84.210,21890115.7379
16.01.2017 12:00:00.000 GMT+0100,84.209,84.240,84.089,84.219,17350553.5126
16.01.2017 13:00:00.000 GMT+0100,84.209,84.230,84.119,84.190,19071956.6345
16.01.2017 14:00:00.000 GMT+0100,84.179,84.199,84.079,84.140,19927747.7264
16.01.2017 15:00:00.000 GMT+0100,84.140,84.250,84.040,84.060,18404838.562
16.01.2017 16:00:00.000 GMT+0100,84.060,84.149,83.950,83.979,20942754.7455
16.01.2017 17:00:00.000 GMT+0100,83.980,84.050,83.809,83.860,18393293.3807
16.01.2017 18:00:00.000 GMT+0100,83.860,83.860,83.860,83.860,0
16.01.2017 19:00:00.000 GMT+0100,83.860,83.860,83.860,83.860,0
16.01.2017 20:00:00.000 GMT+0100,83.860,83.860,83.860,83.860,0
16.01.2017 21:00:00.000 GMT+0100,83.860,83.860,83.860,83.860,0
16.01.2017 22:00:00.000 GMT+0100,83.860,83.860,83.860,83.860,0
16.01.2017 23:00:00.000 GMT+0100,83.860,83.860,83.860,83.860,0
17.01.2017 00:00:00.000 GMT+0100,83.860,83.860,83.860,83.860,0
17.01.2017 01:00:00.000 GMT+0100,83.860,83.860,83.860,83.860,0
17.01.2017 02:00:00.000 GMT+0100,83.860,83.860,83.860,83.860,0
17.01.2017 03:00:00.000 GMT+0100,83.860,83.860,83.860,83.860,0
17.01.2017 04:00:00.000 GMT+0100,83.860,83.860,83.860,83.860,0
17.01.2017 05:00:00.000 GMT+0100,83.860,83.860,83.860,83.860,0
17.01.2017 06:00:00.000 GMT+0100,83.860,83.860,83.860,83.860,0
17.01.2017 07:00:00.000 GMT+0100,83.860,83.860,83.860,83.860,0
17.01.2017 08:00:00.000 GMT+0100,83.860,83.860,83.860,83.860,0
17.01.2017 09:00:00.000 GMT+0100,83.599,83.689,83.219,83.370,58844825.7446
17.01.2017 10:00:00.000 GMT+0100,83.369,83.510,83.291,83.320,25442966.4612
17.01.2017 11:00:00.000 GMT+0100,83.329,83.370,83.049,83.130,33033493.042
17.01.2017 12:00:00.000 GMT+0100,83.129,83.449,83.009,83.310,30606367.1112
17.01.2017 13:00:00.000 GMT+0100,83.310,83.910,83.220,83.790,61702743.5303
17.01.2017 14:00:00.000 GMT+0100,83.789,83.790,83.429,83.579,40570732.1167
17.01.2017 15:00:00.000 GMT+0100,83.580,83.750,83.469,83.479,46848731.9946
17.01.2017 16:00:00.000 GMT+0100,83.480,83.850,83.439,83.750,50453704.834
17.01.2017 17:00:00.000 GMT+0100,83.750,83.790,83.439,83.550,27751396.1792
17.01.2017 18:00:00.000 GMT+0100,83.550,83.550,83.550,83.550,0
17.01.2017 19:00:00.000 GMT+0100,83.550,83.550,83.550,83.550,0
17.01.2017 20:00:00.000 GMT+0100,83.550,83.550,83.550,83.550,0
17.01.2017 21:00:00.000 GMT+0100,83.550,83.550,83.550,83.550,0
17.01.2017 22:00:00.000 GMT+0100,83.550,83.550,83.550,83.550,0
17.01.2017 23:00:00.000 GMT+0100,83.550,83.550,83.550,83.550,0
18.01.2017 00:00:00.000 GMT+0100,83.550,83.550,83.550,83.550,0
18.01.2017 01:00:00.000 GMT+0100,83.550,83.550,83.550,83.550,0
18.01.2017 02:00:00.000 GMT+0100,83.550,83.550,83.550,83.550,0
18.01.2017 03:00:00.000 GMT+0100,83.550,83.550,83.550,83.550,0
18.01.2017 04:00:00.000 GMT+0100,83.550,83.550,83.550,83.550,0
18.01.2017 05:00:00.000 GMT+0100,83.550,83.550,83.550,83.550,0
18.01.2017 06:00:00.000 GMT+0100,83.550,83.550,83.550,83.550,0
18.01.2017 07:00:00.000 GMT+0100,83.550,83.550,83.550,83.550,0
18.01.2017 08:00:00.000 GMT+0100,83.550,83.550,83.550,83.550,0
18.01.2017 09:00:00.000 GMT+0100,84.180,84.390,83.699,83.869,74359184.2651
18.01.2017 10:00:00.000 GMT+0100,83.870,83.870,83.619,83.620,27498054.5044
18.01.2017 11:00:00.000 GMT+0100,83.619,83.620,83.240,83.290,35619808.197
18.01.2017 12:00:00.000 GMT+0100,83.289,83.290,83.060,83.080,29532426.8341
18.01.2017 13:00:00.000 GMT+0100,83.080,83.330,83.069,83.320,24799396.5149
18.01.2017 14:00:00.000 GMT+0100,83.310,83.420,83.199,83.260,37441066.7419
18.01.2017 15:00:00.000 GMT+0100,83.270,83.510,83.189,83.460,53764312.7441
18.01.2017 16:00:00.000 GMT+0100,83.460,83.520,83.109,83.310,53299274.4446
18.01.2017 17:00:00.000 GMT+0100,83.309,83.480,83.289,83.390,24039049.1486
18.01.2017 18:00:00.000 GMT+0100,83.390,83.390,83.390,83.390,0
18.01.2017 19:00:00.000 GMT+0100,83.390,83.390,83.390,83.390,0
18.01.2017 20:00:00.000 GMT+0100,83.390,83.390,83.390,83.390,0
18.01.2017 21:00:00.000 GMT+0100,83.390,83.390,83.390,83.390,0
18.01.2017 22:00:00.000 GMT+0100,83.390,83.390,83.390,83.390,0
18.01.2017 23:00:00.000 GMT+0100,83.390,83.390,83.390,83.390,0
19.01.2017 00:00:00.000 GMT+0100,83.390,83.390,83.390,83.390,0
19.01.2017 01:00:00.000 GMT+0100,83.390,83.390,83.390,83.390,0
19.01.2017 02:00:00.000 GMT+0100,83.390,83.390,83.390,83.390,0
19.01.2017 03:00:00.000 GMT+0100,83.390,83.390,83.390,83.390,0
19.01.2017 04:00:00.000 GMT+0100,83.390,83.390,83.390,83.390,0
19.01.2017 05:00:00.000 GMT+0100,83.390,83.390,83.390,83.390,0
19.01.2017 06:00:00.000 GMT+0100,83.390,83.390,83.390,83.390,0
19.01.2017 07:00:00.000 GMT+0100,83.390,83.390,83.390,83.390,0
19.01.2017 08:00:00.000 GMT+0100,83.390,83.390,83.390,83.390,0
19.01.2017 09:00:00.000 GMT+0100,84.749,84.879,83.509,83.889,164549728.3936
19.01.2017 10:00:00.000 GMT+0100,83.890,84.000,83.610,83.859,39151996.6125
19.01.2017 11:00:00.000 GMT+0100,83.862,83.862,83.549,83.719,31111337.6617
19.01.2017 12:00:00.000 GMT+0100,83.730,83.840,83.609,83.609,24061763.7634
19.01.2017 13:00:00.000 GMT+0100,83.593,83.620,83.439,83.469,31872232.4371
19.01.2017 14:00:00.000 GMT+0100,83.479,83.700,83.339,83.439,52001071.9299
19.01.2017 15:00:00.000 GMT+0100,83.449,84.280,83.439,84.240,61323345.1843
19.01.2017 16:00:00.000 GMT+0100,84.249,84.260,83.809,83.889,64559318.5425
19.01.2017 17:00:00.000 GMT+0100,83.889,83.920,83.730,83.822,23801347.7325
19.01.2017 18:00:00.000 GMT+0100,83.822,83.822,83.822,83.822,0
19.01.2017 19:00:00.000 GMT+0100,83.822,83.822,83.822,83.822,0
19.01.2017 20:00:00.000 GMT+0100,83.822,83.822,83.822,83.822,0
19.01.2017 21:00:00.000 GMT+0100,83.822,83.822,83.822,83.822,0
19.01.2017 22:00:00.000 GMT+0100,83.822,83.822,83.822,83.822,0
19.01.2017 23:00:00.000 GMT+0100,83.822,83.822,83.822,83.822,0
20.01.2017 00:00:00.000 GMT+0100,83.822,83.822,83.822,83.822,0
20.01.2017 01:00:00.000 GMT+0100,83.822,83.822,83.822,83.822,0
20.01.2017 02:00:00.000 GMT+0100,83.822,83.822,83.822,83.822,0
20.01.2017 03:00:00.000 GMT+0100,83.822,83.822,83.822,83.822,0
20.01.2017 04:00:00.000 GMT+0100,83.822,83.822,83.822,83.822,0
20.01.2017 05:00:00.000 GMT+0100,83.822,83.822,83.822,83.822,0
20.01.2017 06:00:00.000 GMT+0100,83.822,83.822,83.822,83.822,0
20.01.2017 07:00:00.000 GMT+0100,83.822,83.822,83.822,83.822,0
20.01.2017 08:00:00.000 GMT+0100,83.822,83.822,83.822,83.822,0
20.01.2017 09:00:00.000 GMT+0100,83.919,83.950,83.269,83.709,48739288.3301
20.01.2017 10:00:00.000 GMT+0100,83.700,83.720,83.429,83.469,29127544.4031
20.01.2017 11:00:00.000 GMT+0100,83.469,83.970,83.449,83.790,42272262.5732
20.01.2017 12:00:00.000 GMT+0100,83.790,83.790,83.290,83.290,26759216.3086
20.01.2017 13:00:00.000 GMT+0100,83.290,83.690,83.289,83.509,18251380.9204
20.01.2017 14:00:00.000 GMT+0100,83.509,83.660,83.329,83.549,21659362.793
20.01.2017 15:00:00.000 GMT+0100,83.559,83.890,83.529,83.850,39143409.729
20.01.2017 16:00:00.000 GMT+0100,83.849,84.000,83.739,83.810,44082004.5471
20.01.2017 17:00:00.000 GMT+0100,83.809,83.830,83.699,83.731,19246688.8428
20.01.2017 18:00:00.000 GMT+0100,83.731,83.731,83.731,83.731,0
20.01.2017 19:00:00.000 GMT+0100,83.731,83.731,83.731,83.731,0
20.01.2017 20:00:00.000 GMT+0100,83.731,83.731,83.731,83.731,0
20.01.2017 21:00:00.000 GMT+0100,83.731,83.731,83.731,83.731,0
20.01.2017 22:00:00.000 GMT+0100,83.731,83.731,83.731,83.731,0
20.01.2017 23:00:00.000 GMT+0100,83.731,83.731,83.731,83.731,0
21.01.2017 00:00:00.000 GMT+0100,83.731,83.731,83.731,83.731,0
21.01.2017 01:00:00.000 GMT+0100,83.731,83.731,83.731,83.731,0
21.01.2017 02:00:00.000 GMT+0100,83.731,83.731,83.731,83.731,0
21.01.2017 03:00:00.000 GMT+0100,83.731,83.731,83.731,83.731,0
21.01.2017 04:00:00.000 GMT+0100,83.731,83.731,83.731,83.731,0
21.01.2017 05:00:00.000 GMT+0100,83.731,83.731,83.731,83.731,0
21.01.2017 06:00:00.000 GMT+0100,83.731,83.731,83.731,83.731,0
21.01.2017 07:00:00.000 GMT+0100,83.731,83.731,83.731,83.731,0
21.01.2017 08:00:00.000 GMT+0100,83.731,83.731,83.731,83.731,0
21.01.2017 09:00:00.000 GMT+0100,83.731,83.731,83.731,83.731,0
21.01.2017 10:00:00.000 GMT+0100,83.731,83.731,83.731,83.731,0
21.01.2017 11:00:00.000 GMT+0100,83.731,83.731,83.731,83.731,0
21.01.2017 12:00:00.000 GMT+0100,83.731,83.731,83.731,83.731,0
21.01.2017 13:00:00.000 GMT+0100,83.731,83.731,83.731,83.731,0
21.01.2017 14:00:00.000 GMT+0100,83.731,83.731,83.731,83.731,0
21.01.2017 15:00:00.000 GMT+0100,83.731,83.731,83.731,83.731,0
21.01.2017 16:00:00.000 GMT+0100,83.731,83.731,83.731,83.731,0
21.01.2017 17:00:00.000 GMT+0100,83.731,83.731,83.731,83.731,0
21.01.2017 18:00:00.000 GMT+0100,83.731,83.731,83.731,83.731,0
21.01.2017 19:00:00.000 GMT+0100,83.731,83.731,83.731,83.731,0
21.01.2017 20:00:00.000 GMT+0100,83.731,83.731,83.731,83.731,0
21.01.2017 21:00:00.000 GMT+0100,83.731,83.731,83.731,83.731,0
21.01.2017 22:00:00.000 GMT+0100,83.731,83.731,83.731,83.731,0
21.01.2017 23:00:00.000 GMT+0100,83.731,83.731,83.731,83.731,0
22.01.2017 00:00:00.000 GMT+0100,83.731,83.731,83.731,83.731,0
22.01.2017 01:00:00.000 GMT+0100,83.731,83.731,83.731,83.731,0
22.01.2017 02:00:00.000 GMT+0100,83.731,83.731,83.731,83.731,0
22.01.2017 03:00:00.000 GMT+0100,83.731,83.731,83.731,83.731,0
22.01.2017 04:00:00.000 GMT+0100,83.731,83.731,83.731,83.731,0
22.01.2017 05:00:00.000 GMT+0100,83.731,83.731,83.731,83.731,0
22.01.2017 06:00:00.000 GMT+0100,83.731,83.731,83.731,83.731,0
22.01.2017 07:00:00.000 GMT+0100,83.731,83.731,83.731,83.731,0
22.01.2017 08:00:00.000 GMT+0100,83.731,83.731,83.731,83.731,0
22.01.2017 09:00:00.000 GMT+0100,83.731,83.731,83.731,83.731,0
22.01.2017 10:00:00.000 GMT+0100,83.731,83.731,83.731,83.731,0
22.01.2017 11:00:00.000 GMT+0100,83.731,83.731,83.731,83.731,0
22.01.2017 12:00:00.000 GMT+0100,83.731,83.731,83.731,83.731,0
22.01.2017 13:00:00.000 GMT+0100,83.731,83.731,83.731,83.731,0
22.01.2017 14:00:00.000 GMT+0100,83.731,83.731,83.731,83.731,0
22.01.2017 15:00:00.000 GMT+0100,83.731,83.731,83.731,83.731,0
22.01.2017 16:00:00.000 GMT+0100,83.731,83.731,83.731,83.731,0
22.01.2017 17:00:00.000 GMT+0100,83.731,83.731,83.731,83.731,0
22.01.2017 18:00:00.000 GMT+0100,83.731,83.731,83.731,83.731,0
22.01.2017 19:00:00.000 GMT+0100,83.731,83.731,83.731,83.731,0
22.01.2017 20:00:00.000 GMT+0100,83.731,83.731,83.731,83.731,0
22.01.2017 21:00:00.000 GMT+0100,83.731,83.731,83.731,83.731,0
22.01.2017 22:00:00.000 GMT+0100,83.731,83.731,83.731,83.731,0
22.01.2017 23:00:00.000 GMT+0100,83.731,83.731,83.731,83.731,0
23.01.2017 00:00:00.000 GMT+0100,83.731,83.731,83.731,83.731,0
23.01.2017 01:00:00.000 GMT+0100,83.731,83.731,83.731,83.731,0
23.01.2017 02:00:00.000 GMT+0100,83.731,83.731,83.731,83.731,0
23.01.2017 03:00:00.000 GMT+0100,83.731,83.731,83.731,83.731,0
23.01.2017 04:00:00.000 GMT+0100,83.731,83.731,83.731,83.731,0
23.01.2017 05:00:00.000 GMT+0100,83.731,83.731,83.731,83.731,0
23.01.2017 06:00:00.000 GMT+0100,83.731,83.731,83.731,83.731,0
23.01.2017 07:00:00.000 GMT+0100,83.731,83.731,83.731,83.731,0
23.01.2017 08:00:00.000 GMT+0100,83.731,83.731,83.731,83.731,0
23.01.2017 09:00:00.000 GMT+0100,83.180,83.180,82.849,83.033,37079940.7959
23.01.2017 10:00:00.000 GMT+0100,83.029,83.920,82.989,83.870,38118869.7815
23.01.2017 11:00:00.000 GMT+0100,83.860,83.860,83.370,83.570,22817897.7966
23.01.2017 12:00:00.000 GMT+0100,83.569,83.640,83.350,83.350,22191898.3459
23.01.2017 13:00:00.000 GMT+0100,83.350,83.690,83.269,83.320,22333259.5825
23.01.2017 14:00:00.000 GMT+0100,83.329,83.419,83.209,83.350,20971345.9015
23.01.2017 15:00:00.000 GMT+0100,83.360,83.460,83.119,83.139,35979370.1172
23.01.2017 16:00:00.000 GMT+0100,83.140,83.170,82.689,82.720,60494560.2417
23.01.2017 17:00:00.000 GMT+0100,82.719,82.940,82.719,82.899,21802394.8669
23.01.2017 18:00:00.000 GMT+0100,82.899,82.899,82.899,82.899,0
23.01.2017 19:00:00.000 GMT+0100,82.899,82.899,82.899,82.899,0
23.01.2017 20:00:00.000 GMT+0100,82.899,82.899,82.899,82.899,0
23.01.2017 21:00:00.000 GMT+0100,82.899,82.899,82.899,82.899,0
23.01.2017 22:00:00.000 GMT+0100,82.899,82.899,82.899,82.899,0
23.01.2017 23:00:00.000 GMT+0100,82.899,82.899,82.899,82.899,0
24.01.2017 00:00:00.000 GMT+0100,82.899,82.899,82.899,82.899,0
24.01.2017 01:00:00.000 GMT+0100,82.899,82.899,82.899,82.899,0
24.01.2017 02:00:00.000 GMT+0100,82.899,82.899,82.899,82.899,0
24.01.2017 03:00:00.000 GMT+0100,82.899,82.899,82.899,82.899,0
24.01.2017 04:00:00.000 GMT+0100,82.899,82.899,82.899,82.899,0
24.01.2017 05:00:00.000 GMT+0100,82.899,82.899,82.899,82.899,0
24.01.2017 06:00:00.000 GMT+0100,82.899,82.899,82.899,82.899,0
24.01.2017 07:00:00.000 GMT+0100,82.899,82.899,82.899,82.899,0
24.01.2017 08:00:00.000 GMT+0100,82.899,82.899,82.899,82.899,0
24.01.2017 09:00:00.000 GMT+0100,82.360,83.300,81.919,82.252,164312850.9521
24.01.2017 10:00:00.000 GMT+0100,82.249,83.110,82.249,82.970,68368270.874
24.01.2017 11:00:00.000 GMT+0100,82.969,83.400,82.829,82.859,105696311.9507
24.01.2017 12:00:00.000 GMT+0100,82.859,83.159,82.739,82.969,83580299.3774
24.01.2017 13:00:00.000 GMT+0100,82.963,83.360,82.939,83.349,69834693.9087
24.01.2017 14:00:00.000 GMT+0100,83.330,83.460,83.169,83.439,47451492.3096
24.01.2017 15:00:00.000 GMT+0100,83.430,83.815,82.920,83.131,123718612.6709
24.01.2017 16:00:00.000 GMT+0100,83.131,83.540,83.030,83.539,82782241.8213
24.01.2017 17:00:00.000 GMT+0100,83.529,83.570,83.419,83.450,29503431.3202
24.01.2017 18:00:00.000 GMT+0100,83.450,83.450,83.450,83.450,0
24.01.2017 19:00:00.000 GMT+0100,83.450,83.450,83.450,83.450,0
24.01.2017 20:00:00.000 GMT+0100,83.450,83.450,83.450,83.450,0
24.01.2017 21:00:00.000 GMT+0100,83.450,83.450,83.450,83.450,0
24.01.2017 22:00:00.000 GMT+0100,83.450,83.450,83.450,83.450,0
24.01.2017 23:00:00.000 GMT+0100,83.450,83.450,83.450,83.450,0
25.01.2017 00:00:00.000 GMT+0100,83.450,83.450,83.450,83.450,0
25.01.2017 01:00:00.000 GMT+0100,83.450,83.450,83.450,83.450,0
25.01.2017 02:00:00.000 GMT+0100,83.450,83.450,83.450,83.450,0
25.01.2017 03:00:00.000 GMT+0100,83.450,83.450,83.450,83.450,0
25.01.2017 04:00:00.000 GMT+0100,83.450,83.450,83.450,83.450,0
25.01.2017 05:00:00.000 GMT+0100,83.450,83.450,83.450,83.450,0
25.01.2017 06:00:00.000 GMT+0100,83.450,83.450,83.450,83.450,0
25.01.2017 07:00:00.000 GMT+0100,83.450,83.450,83.450,83.450,0
25.01.2017 08:00:00.000 GMT+0100,83.450,83.450,83.450,83.450,0
25.01.2017 09:00:00.000 GMT+0100,84.029,84.470,83.849,84.390,58123126.9836
25.01.2017 10:00:00.000 GMT+0100,84.400,84.620,84.300,84.349,45642906.189
25.01.2017 11:00:00.000 GMT+0100,84.350,84.490,84.189,84.479,23388219.8334
25.01.2017 12:00:00.000 GMT+0100,84.469,84.600,84.339,84.559,12461798.6679
25.01.2017 13:00:00.000 GMT+0100,84.560,84.670,84.339,84.660,17636945.7245
25.01.2017 14:00:00.000 GMT+0100,84.660,84.670,84.489,84.559,23332054.1382
25.01.2017 15:00:00.000 GMT+0100,84.569,84.790,84.539,84.601,50422687.5305
25.01.2017 16:00:00.000 GMT+0100,84.609,84.640,84.360,84.480,43510162.3535
25.01.2017 17:00:00.000 GMT+0100,84.479,84.780,84.380,84.770,27492401.123
25.01.2017 18:00:00.000 GMT+0100,84.770,84.770,84.770,84.770,0
25.01.2017 19:00:00.000 GMT+0100,84.770,84.770,84.770,84.770,0
25.01.2017 20:00:00.000 GMT+0100,84.770,84.770,84.770,84.770,0
25.01.2017 21:00:00.000 GMT+0100,84.770,84.770,84.770,84.770,0
25.01.2017 22:00:00.000 GMT+0100,84.770,84.770,84.770,84.770,0
25.01.2017 23:00:00.000 GMT+0100,84.770,84.770,84.770,84.770,0
26.01.2017 00:00:00.000 GMT+0100,84.770,84.770,84.770,84.770,0
26.01.2017 01:00:00.000 GMT+0100,84.770,84.770,84.770,84.770,0
26.01.2017 02:00:00.000 GMT+0100,84.770,84.770,84.770,84.770,0
26.01.2017 03:00:00.000 GMT+0100,84.770,84.770,84.770,84.770,0
26.01.2017 04:00:00.000 GMT+0100,84.770,84.770,84.770,84.770,0
26.01.2017 05:00:00.000 GMT+0100,84.770,84.770,84.770,84.770,0
26.01.2017 06:00:00.000 GMT+0100,84.770,84.770,84.770,84.770,0
26.01.2017 07:00:00.000 GMT+0100,84.770,84.770,84.770,84.770,0
26.01.2017 08:00:00.000 GMT+0100,84.770,84.770,84.770,84.770,0
26.01.2017 09:00:00.000 GMT+0100,84.990,85.210,84.719,84.820,92953231.8115
26.01.2017 10:00:00.000 GMT+0100,84.819,84.930,84.679,84.849,32369960.7849
26.01.2017 11:00:00.000 GMT+0100,84.849,84.890,84.672,84.680,29300838.4705
26.01.2017 12:00:00.000 GMT+0100,84.670,85.040,84.529,84.970,25739227.2949
26.01.2017 13:00:00.000 GMT+0100,84.980,85.090,84.949,84.969,19382024.765
26.01.2017 14:00:00.000 GMT+0100,84.970,85.009,84.749,84.919,27369436.264
26.01.2017 15:00:00.000 GMT+0100,84.929,84.980,84.619,84.840,50914985.6567
26.01.2017 16:00:00.000 GMT+0100,84.839,85.030,84.800,84.989,35126033.783
26.01.2017 17:00:00.000 GMT+0100,85.000,85.160,84.920,84.929,17734970.0928
26.01.2017 18:00:00.000 GMT+0100,84.929,84.929,84.929,84.929,0
26.01.2017 19:00:00.000 GMT+0100,84.929,84.929,84.929,84.929,0
26.01.2017 20:00:00.000 GMT+0100,84.929,84.929,84.929,84.929,0
26.01.2017 21:00:00.000 GMT+0100,84.929,84.929,84.929,84.929,0
26.01.2017 22:00:00.000 GMT+0100,84.929,84.929,84.929,84.929,0
26.01.2017 23:00:00.000 GMT+0100,84.929,84.929,84.929,84.929,0
27.01.2017 00:00:00.000 GMT+0100,84.929,84.929,84.929,84.929,0
27.01.2017 01:00:00.000 GMT+0100,84.929,84.929,84.929,84.929,0
27.01.2017 02:00:00.000 GMT+0100,84.929,84.929,84.929,84.929,0
27.01.2017 03:00:00.000 GMT+0100,84.929,84.929,84.929,84.929,0
27.01.2017 04:00:00.000 GMT+0100,84.929,84.929,84.929,84.929,0
27.01.2017 05:00:00.000 GMT+0100,84.929,84.929,84.929,84.929,0
27.01.2017 06:00:00.000 GMT+0100,84.929,84.929,84.929,84.929,0
27.01.2017 07:00:00.000 GMT+0100,84.929,84.929,84.929,84.929,0
27.01.2017 08:00:00.000 GMT+0100,84.929,84.929,84.929,84.929,0
27.01.2017 09:00:00.000 GMT+0100,84.950,85.080,84.829,84.969,44663806.9153
27.01.2017 10:00:00.000 GMT+0100,84.970,85.059,84.799,84.840,40315509.7961
27.01.2017 11:00:00.000 GMT+0100,84.839,85.010,84.709,84.750,22136442.1844
27.01.2017 12:00:00.000 GMT+0100,84.740,84.890,84.709,84.720,16951946.2585
27.01.2017 13:00:00.000 GMT+0100,84.719,85.030,84.540,85.020,19105442.0471
27.01.2017 14:00:00.000 GMT+0100,85.019,85.130,84.929,85.099,21960418.7012
27.01.2017 15:00:00.000 GMT+0100,85.090,85.340,84.950,85.129,33878261.5662
27.01.2017 16:00:00.000 GMT+0100,85.130,85.379,85.089,85.271,31360624.3134
27.01.2017 17:00:00.000 GMT+0100,85.270,85.400,85.159,85.159,18531644.8212
27.01.2017 18:00:00.000 GMT+0100,85.159,85.159,85.159,85.159,0
27.01.2017 19:00:00.000 GMT+0100,85.159,85.159,85.159,85.159,0
27.01.2017 20:00:00.000 GMT+0100,85.159,85.159,85.159,85.159,0
27.01.2017 21:00:00.000 GMT+0100,85.159,85.159,85.159,85.159,0
27.01.2017 22:00:00.000 GMT+0100,85.159,85.159,85.159,85.159,0
27.01.2017 23:00:00.000 GMT+0100,85.159,85.159,85.159,85.159,0
28.01.2017 00:00:00.000 GMT+0100,85.159,85.159,85.159,85.159,0
28.01.2017 01:00:00.000 GMT+0100,85.159,85.159,85.159,85.159,0
28.01.2017 02:00:00.000 GMT+0100,85.159,85.159,85.159,85.159,0
28.01.2017 03:00:00.000 GMT+0100,85.159,85.159,85.159,85.159,0
28.01.2017 04:00:00.000 GMT+0100,85.159,85.159,85.159,85.159,0
28.01.2017 05:00:00.000 GMT+0100,85.159,85.159,85.159,85.159,0
28.01.2017 06:00:00.000 GMT+0100,85.159,85.159,85.159,85.159,0
28.01.2017 07:00:00.000 GMT+0100,85.159,85.159,85.159,85.159,0
28.01.2017 08:00:00.000 GMT+0100,85.159,85.159,85.159,85.159,0
28.01.2017 09:00:00.000 GMT+0100,85.159,85.159,85.159,85.159,0
28.01.2017 10:00:00.000 GMT+0100,85.159,85.159,85.159,85.159,0
28.01.2017 11:00:00.000 GMT+0100,85.159,85.159,85.159,85.159,0
28.01.2017 12:00:00.000 GMT+0100,85.159,85.159,85.159,85.159,0
28.01.2017 13:00:00.000 GMT+0100,85.159,85.159,85.159,85.159,0
28.01.2017 14:00:00.000 GMT+0100,85.159,85.159,85.159,85.159,0
28.01.2017 15:00:00.000 GMT+0100,85.159,85.159,85.159,85.159,0
28.01.2017 16:00:00.000 GMT+0100,85.159,85.159,85.159,85.159,0
28.01.2017 17:00:00.000 GMT+0100,85.159,85.159,85.159,85.159,0
28.01.2017 18:00:00.000 GMT+0100,85.159,85.159,85.159,85.159,0
28.01.2017 19:00:00.000 GMT+0100,85.159,85.159,85.159,85.159,0
